timestamp,q_edad,q_genero,q_donde_compu,q_que_haces_compu,q_donde_aprendiste_compu,q_que_celu_usas,q_que_haces_celu,q_yt,q_acceso_fotos,q_mandar_fotos,q_borrar_fotos,q_mensaje_sin_wifi,q_gratuidad,q_escuela
4/19/2021 17:04:07,10,m,a_donde_compu_casa,"a_que_haces_compu_juegos, a_que_haces_compu_tarea, a_que_haces_compu_videollamada, a_que_haces_compu_creativas",a_donde_aprendiste_compu_solo,a_que_celu_usas_propio,"a_que_haces_celu_chat, a_que_haces_celu_juegos",a_yt_nose,a_acceso_fotos_yoyotros,a_mandar_fotos_enwa,a_borrar_fotos_nopuedo,a_mensaje_sin_wifi_red,a_gratuidad_publicidades,a_escuela_n83_5to
4/19/2021 17:05:22,10,m,a_donde_compu_casa,"a_que_haces_compu_juegos, a_que_haces_compu_tarea, a_que_haces_compu_videollamada, a_que_haces_compu_creativas",a_donde_aprendiste_compu_solo,a_que_celu_usas_propio,"a_que_haces_celu_chat, a_que_haces_celu_juegos",a_yt_nose,a_acceso_fotos_yoyotros,a_mandar_fotos_enwa,a_borrar_fotos_nopuedo,a_mensaje_sin_wifi_red,a_gratuidad_publicidades,a_escuela_n83_5to
4/19/2021 17:06:13,10,f,a_donde_compu_casa,a_que_haces_compu_juegos,a_donde_aprendiste_compu_casa,a_que_celu_usas_propio,a_que_haces_celu_redes,a_yt_celular,a_acceso_fotos_yo,a_mandar_fotos_copia,a_borrar_fotos_enelchat,No sé,a_gratuidad_publicidades,a_escuela_n83_5to
4/19/2021 17:25:04,10,m,a_donde_compu_casa,a_que_haces_compu_videos,a_donde_aprendiste_compu_solo,a_que_celu_usas_prestado,"a_que_haces_celu_chat, a_que_haces_celu_videos, a_que_haces_celu_telefono, a_que_haces_celu_juegos",a_yt_nube,a_acceso_fotos_yoyotros,a_mandar_fotos_enwa,a_borrar_fotos_enelchat,a_mensaje_sin_wifi_directo,a_gratuidad_yatienenplata,a_escuela_n83_5to
4/19/2021 18:52:04,9,f,a_donde_compu_casa,"a_que_haces_compu_juegos, a_que_haces_compu_tarea, a_que_haces_compu_videollamada, a_que_haces_compu_videos","a_donde_aprendiste_compu_casa, a_donde_aprendiste_compu_solo",a_que_celu_usas_propio,"a_que_haces_celu_chat, a_que_haces_celu_redes, a_que_haces_celu_telefono",a_yt_nose,a_acceso_fotos_yo,a_mandar_fotos_copia,a_borrar_fotos_enelchat,No sé,"a_gratuidad_paraquetodoslasusen, a_gratuidad_gananplataporinstalaciones",a_escuela_n83_5to
4/19/2021 20:07:03,9,m,a_donde_compu_familiar,"a_que_haces_compu_tarea, a_que_haces_compu_videollamada",a_donde_aprendiste_compu_casa,a_que_celu_usas_nouso,a_que_haces_celu_videos,a_yt_nube,a_acceso_fotos_yoyotros,a_mandar_fotos_copia,a_borrar_fotos_enelchat,a_mensaje_sin_wifi_red,a_gratuidad_publicidades,a_escuela_n83_4to
4/19/2021 21:04:41,10,m,a_donde_compu_casa,"a_que_haces_compu_juegos, a_que_haces_compu_videos, a_que_haces_compu_tarea",a_donde_aprendiste_compu_casa,a_que_celu_usas_nouso,a_que_haces_celu_nouso,a_yt_nube,a_acceso_fotos_yo,a_mandar_fotos_enwa,a_borrar_fotos_enelchat,a_mensaje_sin_wifi_nube,a_gratuidad_publicidades,a_escuela_n83_5to
4/20/2021 2:55:57,10,m,a_donde_compu_casa,"a_que_haces_compu_juegos, a_que_haces_compu_videos, a_que_haces_compu_tarea, a_que_haces_compu_videollamada",a_donde_aprendiste_compu_solo,a_que_celu_usas_propio,"a_que_haces_celu_chat, a_que_haces_celu_redes, a_que_haces_celu_videos, a_que_haces_celu_telefono, a_que_haces_celu_juegos",a_yt_nube,a_acceso_fotos_yo,a_mandar_fotos_enwa,a_borrar_fotos_enelchat,a_mensaje_sin_wifi_red,a_gratuidad_publicidades,a_escuela_n83_5to
4/20/2021 15:55:25,10,m,a_donde_compu_casa,"a_que_haces_compu_juegos, a_que_haces_compu_videos, a_que_haces_compu_tarea",a_donde_aprendiste_compu_solo,a_que_celu_usas_propio,"a_que_haces_celu_chat, a_que_haces_celu_redes, a_que_haces_celu_videos, a_que_haces_celu_telefono, a_que_haces_celu_juegos",a_yt_nube,a_acceso_fotos_yo,a_mandar_fotos_enwa,a_borrar_fotos_enelchat,a_mensaje_sin_wifi_antena,"a_gratuidad_datos, a_gratuidad_publicidades",a_escuela_n83_5to
4/20/2021 21:00:26,9,f,a_donde_compu_casa,"a_que_haces_compu_juegos, a_que_haces_compu_videos, a_que_haces_compu_tarea, a_que_haces_compu_videollamada","a_donde_aprendiste_compu_casa, a_donde_aprendiste_compu_solo",a_que_celu_usas_prestado,"a_que_haces_celu_chat, a_que_haces_celu_telefono, a_que_haces_celu_juegos",a_yt_nube,a_acceso_fotos_nose,a_mandar_fotos_enwa,a_borrar_fotos_enelchat,No sé,a_gratuidad_publicidades,a_escuela_n83_4to
4/20/2021 22:52:51,9,f,a_donde_compu_casa,"a_que_haces_compu_juegos, a_que_haces_compu_videos, a_que_haces_compu_tarea, a_que_haces_compu_videollamada, a_que_haces_compu_creativas",a_donde_aprendiste_compu_solo,a_que_celu_usas_propio,"a_que_haces_celu_chat, a_que_haces_celu_redes, a_que_haces_celu_telefono",a_yt_nube,a_acceso_fotos_yo,a_mandar_fotos_enwa,a_borrar_fotos_enelchat,a_mensaje_sin_wifi_antena,a_gratuidad_paraquetodoslasusen,a_escuela_n83_4to
4/20/2021 23:30:23,9,f,a_donde_compu_casa,"a_que_haces_compu_juegos, a_que_haces_compu_tarea, a_que_haces_compu_videollamada",a_donde_aprendiste_compu_casa,a_que_celu_usas_prestado,"a_que_haces_celu_chat, a_que_haces_celu_videos, a_que_haces_celu_juegos",a_yt_1compu,a_acceso_fotos_yo,a_mandar_fotos_enwa,a_borrar_fotos_enelchat,a_mensaje_sin_wifi_antena,a_gratuidad_publicidades,a_escuela_n83_4to
4/20/2021 23:40:21,8,f,a_donde_compu_casa,"a_que_haces_compu_juegos, a_que_haces_compu_videos, a_que_haces_compu_tarea",a_donde_aprendiste_compu_casa,a_que_celu_usas_nouso,a_que_haces_celu_nouso,a_yt_nose,a_acceso_fotos_yoyotros,a_mandar_fotos_enwa,a_borrar_fotos_enelchat,a_mensaje_sin_wifi_directo,a_gratuidad_publicidades,a_escuela_n83_4to
4/21/2021 1:08:13,8,m,a_donde_compu_casa,"a_que_haces_compu_juegos, a_que_haces_compu_videos, a_que_haces_compu_tarea",a_donde_aprendiste_compu_casa,a_que_celu_usas_prestado,"a_que_haces_celu_chat, a_que_haces_celu_videos, a_que_haces_celu_telefono, a_que_haces_celu_juegos",a_yt_muchisimascompu,a_acceso_fotos_yo,a_mandar_fotos_copia,a_borrar_fotos_nopuedo,a_mensaje_sin_wifi_red,"a_gratuidad_datos, a_gratuidad_publicidades",a_escuela_n83_4to
4/21/2021 1:33:25,8,m,a_donde_compu_casa,"a_que_haces_compu_juegos, a_que_haces_compu_tarea",a_donde_aprendiste_compu_casa,a_que_celu_usas_prestado,"a_que_haces_celu_chat, a_que_haces_celu_telefono",a_yt_nube,a_acceso_fotos_yoyotros,a_mandar_fotos_nose,a_borrar_fotos_nose,No sé,a_gratuidad_nose,a_escuela_n83_4to
4/21/2021 3:33:20,10,f,a_donde_compu_casa,"a_que_haces_compu_juegos, a_que_haces_compu_videos, a_que_haces_compu_tarea",a_donde_aprendiste_compu_casa,a_que_celu_usas_prestado,"a_que_haces_celu_chat, a_que_haces_celu_redes, a_que_haces_celu_videos",a_yt_muchisimascompu,a_acceso_fotos_yoyotros,a_mandar_fotos_copia,a_borrar_fotos_nopuedo,a_mensaje_sin_wifi_red,a_gratuidad_datos,a_escuela_n83_5to
4/21/2021 20:00:17,10,f,a_donde_compu_casa,"a_que_haces_compu_juegos, a_que_haces_compu_videollamada","a_donde_aprendiste_compu_casa, a_donde_aprendiste_compu_solo",a_que_celu_usas_nouso,"a_que_haces_celu_juegos, a_que_haces_celu_nouso",a_yt_nube,a_acceso_fotos_nose,a_mandar_fotos_nose,a_borrar_fotos_enelchat,a_mensaje_sin_wifi_red,a_gratuidad_publicidades,a_escuela_n83_5to
4/22/2021 2:46:46,10,f,a_donde_compu_casa,"a_que_haces_compu_juegos, a_que_haces_compu_videos, a_que_haces_compu_tarea, a_que_haces_compu_videollamada",a_donde_aprendiste_compu_casa,a_que_celu_usas_propio,a_que_haces_celu_chat,a_yt_nube,a_acceso_fotos_yo,a_mandar_fotos_enwa,a_borrar_fotos_nose,a_mensaje_sin_wifi_antena,a_gratuidad_publicidades,a_escuela_n83_5to
4/22/2021 5:15:59,10,m,a_donde_compu_casa,"a_que_haces_compu_juegos, a_que_haces_compu_videos, a_que_haces_compu_tarea",a_donde_aprendiste_compu_solo,a_que_celu_usas_propio,"a_que_haces_celu_chat, a_que_haces_celu_videos, a_que_haces_celu_juegos",a_yt_1compu,a_acceso_fotos_yo,a_mandar_fotos_copia,a_borrar_fotos_enelchat,a_mensaje_sin_wifi_antena,a_gratuidad_publicidades,a_escuela_n83_5to
4/22/2021 20:03:22,10,m,a_donde_compu_casa,"a_que_haces_compu_juegos, a_que_haces_compu_tarea","a_donde_aprendiste_compu_casa, a_donde_aprendiste_compu_solo",a_que_celu_usas_prestado,"a_que_haces_celu_redes, a_que_haces_celu_telefono, a_que_haces_celu_juegos",a_yt_nube,a_acceso_fotos_yo,a_mandar_fotos_copia,a_borrar_fotos_enelchat,a_mensaje_sin_wifi_red,a_gratuidad_paraquetodoslasusen,a_escuela_n83_5to
4/22/2021 21:23:56,9,m,a_donde_compu_casa,"a_que_haces_compu_juegos, a_que_haces_compu_videos",a_donde_aprendiste_compu_casa,a_que_celu_usas_propio,"a_que_haces_celu_chat, a_que_haces_celu_videos, a_que_haces_celu_telefono, a_que_haces_celu_juegos",a_yt_nube,a_acceso_fotos_yo,a_mandar_fotos_copia,a_borrar_fotos_nopuedo,a_mensaje_sin_wifi_satelite,a_gratuidad_paraquetodoslasusen,a_escuela_n83_4to
4/23/2021 22:18:07,9,m,a_donde_compu_casa,"a_que_haces_compu_juegos, a_que_haces_compu_videos, a_que_haces_compu_tarea, a_que_haces_compu_videollamada","a_donde_aprendiste_compu_casa, a_donde_aprendiste_compu_solo",a_que_celu_usas_propio,"a_que_haces_celu_chat, a_que_haces_celu_redes, a_que_haces_celu_videos, a_que_haces_celu_telefono, a_que_haces_celu_juegos",a_yt_nube,a_acceso_fotos_yo,a_mandar_fotos_enwa,a_borrar_fotos_enelchat,a_mensaje_sin_wifi_satelite,a_gratuidad_publicidades,a_escuela_n83_5to
4/24/2021 1:38:00,9,m,a_donde_compu_casa,"a_que_haces_compu_juegos, a_que_haces_compu_videos, a_que_haces_compu_tarea, a_que_haces_compu_videollamada","a_donde_aprendiste_compu_casa, a_donde_aprendiste_compu_solo",a_que_celu_usas_propio,"a_que_haces_celu_redes, a_que_haces_celu_videos, a_que_haces_celu_juegos",a_yt_nube,a_acceso_fotos_yoyotros,a_mandar_fotos_nose,a_borrar_fotos_nopuedo,No sé,a_gratuidad_publicidades,a_escuela_n83_4to
4/24/2021 16:37:37,10,m,a_donde_compu_casa,a_que_haces_compu_juegos,a_donde_aprendiste_compu_solo,a_que_celu_usas_propio,"a_que_haces_celu_redes, a_que_haces_celu_juegos",a_yt_nose,a_acceso_fotos_yo,a_mandar_fotos_enwa,a_borrar_fotos_enelchat,a_mensaje_sin_wifi_antena,a_gratuidad_yatienenplata,a_escuela_n83_5to
4/25/2021 5:12:01,10,m,a_donde_compu_casa,"a_que_haces_compu_juegos, a_que_haces_compu_videos, a_que_haces_compu_tarea, a_que_haces_compu_videollamada",a_donde_aprendiste_compu_casa,a_que_celu_usas_propio,"a_que_haces_celu_videos, a_que_haces_celu_juegos",a_yt_nose,a_acceso_fotos_yo,a_mandar_fotos_copia,a_borrar_fotos_nopuedo,a_mensaje_sin_wifi_red,a_gratuidad_publicidades,a_escuela_n83_5to
4/25/2021 17:39:20,10,m,a_donde_compu_casa,"a_que_haces_compu_videos, a_que_haces_compu_tarea, a_que_haces_compu_videollamada","a_donde_aprendiste_compu_casa, a_donde_aprendiste_compu_solo",a_que_celu_usas_prestado,"a_que_haces_celu_chat, a_que_haces_celu_redes, a_que_haces_celu_videos, a_que_haces_celu_telefono, a_que_haces_celu_juegos",a_yt_nube,a_acceso_fotos_yo,a_mandar_fotos_copia,a_borrar_fotos_nopuedo,a_mensaje_sin_wifi_satelite,"a_gratuidad_datos, a_gratuidad_publicidades",a_escuela_n83_5to
4/25/2021 17:39:20,10,f,a_donde_compu_casa,"a_que_haces_compu_videos, a_que_haces_compu_tarea, a_que_haces_compu_videollamada","a_donde_aprendiste_compu_casa, a_donde_aprendiste_compu_escuela",a_que_celu_usas_prestado,"a_que_haces_celu_chat, a_que_haces_celu_videos, a_que_haces_celu_telefono, a_que_haces_celu_juegos",a_yt_nube,a_acceso_fotos_yo,a_mandar_fotos_copia,a_borrar_fotos_nopuedo,a_mensaje_sin_wifi_satelite,"a_gratuidad_datos, a_gratuidad_publicidades",a_escuela_n83_5to
4/25/2021 20:09:06,9,f,a_donde_compu_casa,"a_que_haces_compu_videos, a_que_haces_compu_tarea",a_donde_aprendiste_compu_casa,a_que_celu_usas_prestado,"a_que_haces_celu_redes, a_que_haces_celu_videos, a_que_haces_celu_telefono, a_que_haces_celu_juegos",a_yt_nose,a_acceso_fotos_yo,a_mandar_fotos_nose,a_borrar_fotos_nose,No sé,a_gratuidad_publicidades,a_escuela_n83_4to
4/25/2021 22:25:20,9,f,a_donde_compu_casa,"a_que_haces_compu_juegos, a_que_haces_compu_videos, a_que_haces_compu_videollamada",a_donde_aprendiste_compu_casa,a_que_celu_usas_prestado,"a_que_haces_celu_chat, a_que_haces_celu_videos, a_que_haces_celu_telefono, a_que_haces_celu_juegos",a_yt_nube,a_acceso_fotos_yo,a_mandar_fotos_copia,a_borrar_fotos_nopuedo,a_mensaje_sin_wifi_antena,a_gratuidad_publicidades,a_escuela_n83_4to
4/25/2021 22:52:41,9,f,a_donde_compu_casa,"a_que_haces_compu_juegos, a_que_haces_compu_videos, a_que_haces_compu_tarea, a_que_haces_compu_videollamada","a_donde_aprendiste_compu_casa, a_donde_aprendiste_compu_solo",a_que_celu_usas_propio,"a_que_haces_celu_chat, a_que_haces_celu_redes, a_que_haces_celu_videos, a_que_haces_celu_telefono, a_que_haces_celu_juegos",a_yt_muchisimascompu,a_acceso_fotos_yo,a_mandar_fotos_nose,a_borrar_fotos_nopuedo,a_mensaje_sin_wifi_antena,a_gratuidad_publicidades,a_escuela_n83_4to
4/25/2021 23:28:42,10,m,a_donde_compu_casa,a_que_haces_compu_tarea,a_donde_aprendiste_compu_solo,a_que_celu_usas_nouso,a_que_haces_celu_nouso,a_yt_nose,a_acceso_fotos_yo,a_mandar_fotos_copia,a_borrar_fotos_nopuedo,a_mensaje_sin_wifi_red,a_gratuidad_publicidades,a_escuela_n83_5to
4/26/2021 0:22:38,9,m,a_donde_compu_casa,"a_que_haces_compu_juegos, a_que_haces_compu_tarea",a_donde_aprendiste_compu_casa,a_que_celu_usas_propio,"a_que_haces_celu_chat, a_que_haces_celu_videos, a_que_haces_celu_telefono, a_que_haces_celu_juegos",a_yt_nube,a_acceso_fotos_yoyotros,a_mandar_fotos_copia,a_borrar_fotos_nopuedo,a_mensaje_sin_wifi_antena,"a_gratuidad_datos, a_gratuidad_publicidades",a_escuela_n83_4to
4/26/2021 4:00:11,10,m,a_donde_compu_casa,"a_que_haces_compu_juegos, a_que_haces_compu_videos, a_que_haces_compu_tarea, a_que_haces_compu_videollamada","a_donde_aprendiste_compu_casa, a_donde_aprendiste_compu_solo",a_que_celu_usas_propio,"a_que_haces_celu_chat, a_que_haces_celu_videos, a_que_haces_celu_telefono, a_que_haces_celu_juegos",a_yt_muchisimascompu,a_acceso_fotos_yoyotros,a_mandar_fotos_enwa,a_borrar_fotos_enelchat,No sé,a_gratuidad_publicidades,a_escuela_n83_5to
4/26/2021 4:00:14,10,f,a_donde_compu_casa,"a_que_haces_compu_juegos, a_que_haces_compu_videos, a_que_haces_compu_tarea, a_que_haces_compu_videollamada",a_donde_aprendiste_compu_casa,a_que_celu_usas_propio,"a_que_haces_celu_chat, a_que_haces_celu_redes, a_que_haces_celu_videos, a_que_haces_celu_telefono, a_que_haces_celu_juegos",a_yt_muchisimascompu,a_acceso_fotos_yo,a_mandar_fotos_enwa,a_borrar_fotos_enelchat,No sé,a_gratuidad_publicidades,a_escuela_n83_5to
4/26/2021 6:00:35,10,f,a_donde_compu_casa,"a_que_haces_compu_videos, a_que_haces_compu_tarea, a_que_haces_compu_videollamada",a_donde_aprendiste_compu_casa,a_que_celu_usas_propio,"a_que_haces_celu_chat, a_que_haces_celu_redes",a_yt_nose,a_acceso_fotos_yo,a_mandar_fotos_nose,a_borrar_fotos_nose,No sé,a_gratuidad_datos,a_escuela_n83_5to
4/26/2021 13:42:20,9,f,a_donde_compu_casa,a_que_haces_compu_juegos,a_donde_aprendiste_compu_solo,a_que_celu_usas_propio,"a_que_haces_celu_chat, a_que_haces_celu_redes, a_que_haces_celu_juegos",a_yt_nube,a_acceso_fotos_yo,a_mandar_fotos_copia,a_borrar_fotos_nopuedo,a_mensaje_sin_wifi_satelite,"a_gratuidad_datos, a_gratuidad_publicidades",a_escuela_n83_4to
4/26/2021 13:44:41,9,f,a_donde_compu_casa,"a_que_haces_compu_videos, a_que_haces_compu_tarea, a_que_haces_compu_videollamada",a_donde_aprendiste_compu_casa,a_que_celu_usas_propio,"a_que_haces_celu_redes, a_que_haces_celu_videos, a_que_haces_celu_juegos",a_yt_nube,a_acceso_fotos_yo,a_mandar_fotos_enwa,a_borrar_fotos_enelchat,a_mensaje_sin_wifi_antena,a_gratuidad_paraquetodoslasusen,a_escuela_n83_4to
4/26/2021 13:45:53,9,m,a_donde_compu_casa,"a_que_haces_compu_juegos, a_que_haces_compu_videos, a_que_haces_compu_tarea",a_donde_aprendiste_compu_casa,a_que_celu_usas_propio,"a_que_haces_celu_chat, a_que_haces_celu_videos, a_que_haces_celu_juegos",a_yt_celular,a_acceso_fotos_yoyotros,a_mandar_fotos_enwa,a_borrar_fotos_enelchat,a_mensaje_sin_wifi_satelite,"a_gratuidad_datos, a_gratuidad_paraquetodoslasusen",a_escuela_n83_4to
4/26/2021 14:02:24,9,f,a_donde_compu_casa,a_que_haces_compu_juegos,a_donde_aprendiste_compu_casa,a_que_celu_usas_propio,"a_que_haces_celu_chat, a_que_haces_celu_redes, a_que_haces_celu_videos",a_yt_muchascompu,a_acceso_fotos_yo,a_mandar_fotos_copia,a_borrar_fotos_nopuedo,No sé,"a_gratuidad_datos, a_gratuidad_publicidades",a_escuela_n83_4to
4/26/2021 14:40:47,9,m,a_donde_compu_casa,"a_que_haces_compu_juegos, a_que_haces_compu_videos, a_que_haces_compu_videollamada",a_donde_aprendiste_compu_solo,a_que_celu_usas_propio,"a_que_haces_celu_chat, a_que_haces_celu_redes, a_que_haces_celu_videos, a_que_haces_celu_telefono",a_yt_nose,a_acceso_fotos_yo,a_mandar_fotos_enwa,a_borrar_fotos_enelchat,No sé,a_gratuidad_publicidades,a_escuela_n83_4to
4/26/2021 14:41:44,9,m,a_donde_compu_casa,"a_que_haces_compu_juegos, a_que_haces_compu_tarea",a_donde_aprendiste_compu_casa,a_que_celu_usas_propio,"a_que_haces_celu_chat, a_que_haces_celu_videos, a_que_haces_celu_juegos",a_yt_nube,a_acceso_fotos_yoyotros,a_mandar_fotos_copia,a_borrar_fotos_nopuedo,a_mensaje_sin_wifi_antena,"a_gratuidad_datos, a_gratuidad_publicidades",a_escuela_n83_4to
4/26/2021 14:41:51,9,f,a_donde_compu_casa,"a_que_haces_compu_juegos, a_que_haces_compu_videos, a_que_haces_compu_tarea, a_que_haces_compu_videollamada","a_donde_aprendiste_compu_casa, a_donde_aprendiste_compu_solo",a_que_celu_usas_prestado,"a_que_haces_celu_chat, a_que_haces_celu_redes, a_que_haces_celu_videos, a_que_haces_celu_telefono, a_que_haces_celu_juegos",a_yt_muchisimascompu,a_acceso_fotos_yoyotros,a_mandar_fotos_copia,a_borrar_fotos_enelchat,a_mensaje_sin_wifi_nube,"a_gratuidad_datos, a_gratuidad_publicidades",a_escuela_n83_4to
4/26/2021 14:43:46,9,m,a_donde_compu_casa,a_que_haces_compu_videos,a_donde_aprendiste_compu_casa,a_que_celu_usas_prestado,"a_que_haces_celu_videos, a_que_haces_celu_juegos",a_yt_1compu,a_acceso_fotos_yo,a_mandar_fotos_enwa,a_borrar_fotos_enmicelu,a_mensaje_sin_wifi_antena,a_gratuidad_paraquetodoslasusen,a_escuela_n83_4to
4/26/2021 14:46:22,9,m,a_donde_compu_casa,"a_que_haces_compu_juegos, a_que_haces_compu_videos, a_que_haces_compu_tarea",a_donde_aprendiste_compu_casa,a_que_celu_usas_prestado,"a_que_haces_celu_redes, a_que_haces_celu_videos, a_que_haces_celu_juegos",a_yt_nose,a_acceso_fotos_yoyotros,a_mandar_fotos_copia,a_borrar_fotos_enelchat,No sé,a_gratuidad_paraquetodoslasusen,a_escuela_n83_4to
4/26/2021 14:50:36,9,f,a_donde_compu_casa,a_que_haces_compu_juegos,a_donde_aprendiste_compu_casa,a_que_celu_usas_prestado,a_que_haces_celu_redes,a_yt_muchisimascompu,a_acceso_fotos_yo,a_mandar_fotos_nose,a_borrar_fotos_enmicelu,No sé,"a_gratuidad_datos, a_gratuidad_publicidades, a_gratuidad_todoeninternetesgratis",a_escuela_n83_4to
4/26/2021 15:06:35,12,o,a_donde_compu_casa,a_que_haces_compu_videollamada,a_donde_aprendiste_compu_solo,a_que_celu_usas_propio,a_que_haces_celu_chat,a_yt_nube,a_acceso_fotos_yoyotros,a_mandar_fotos_copia,a_borrar_fotos_enelchat,a_mensaje_sin_wifi_red,a_gratuidad_publicidades,a_escuela_n83_5to
4/26/2021 15:36:49,9,m,a_donde_compu_casa,"a_que_haces_compu_juegos, a_que_haces_compu_videos, a_que_haces_compu_tarea, a_que_haces_compu_videollamada",a_donde_aprendiste_compu_solo,a_que_celu_usas_propio,"a_que_haces_celu_chat, a_que_haces_celu_redes, a_que_haces_celu_videos, a_que_haces_celu_telefono, a_que_haces_celu_juegos",a_yt_nube,a_acceso_fotos_yo,a_mandar_fotos_copia,a_borrar_fotos_nopuedo,a_mensaje_sin_wifi_nube,a_gratuidad_datos,a_escuela_n83_5to
